date,neutral,strong_negative,strong_positive,weak_negative,weak_positive,sentiment_index,sentiment_std,total_comments,strong_positive_ratio,weak_positive_ratio,neutral_ratio,weak_negative_ratio,strong_negative_ratio,sentiment_index_smooth
2024-04-30,33,0,2,8,33,0.3815789473684211,0.23610880631830025,76,0.02631578947368421,0.4342105263157895,0.4342105263157895,0.10526315789473684,0.0,0.2871256423888003
2024-05-01,17,0,0,1,15,0.42424242424242425,0.17276714053454972,33,0.0,0.45454545454545453,0.5151515151515151,0.030303030303030304,0.0,0.49082934609250395
2024-05-02,4,0,1,0,4,0.6666666666666666,0.30184617127124724,9,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.0,0.0,0.5858585858585857
2024-05-03,17,0,4,2,28,0.6666666666666666,0.27273487808765895,51,0.0784313725490196,0.5490196078431373,0.3333333333333333,0.0392156862745098,0.0,0.6405228758169934
2024-05-04,17,0,3,0,14,0.5882352941176471,0.2741377667369368,34,0.08823529411764706,0.4117647058823529,0.5,0.0,0.0,0.47890671420083186
2024-05-05,4,1,2,2,2,0.18181818181818182,0.6249363603963644,11,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.4372400475341651
2024-05-06,19,0,1,2,26,0.5416666666666666,0.23997635817361154,48,0.020833333333333332,0.5416666666666666,0.3958333333333333,0.041666666666666664,0.0,0.37752525252525254
2024-05-07,9,0,0,2,11,0.4090909090909091,0.2613650479916707,22,0.0,0.5,0.4090909090909091,0.09090909090909091,0.0,0.48358585858585856
2024-05-08,7,0,0,1,10,0.5,0.18149704259460603,18,0.0,0.5555555555555556,0.3888888888888889,0.05555555555555555,0.0,0.47979797979797983
2024-05-09,26,0,3,4,33,0.5303030303030303,0.2526871897244018,66,0.045454545454545456,0.5,0.3939393939393939,0.06060606060606061,0.0,0.5286195286195287
2024-05-10,10,0,2,0,6,0.5555555555555556,0.3067859955389482,18,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.0,0.0,0.5841750841750842
2024-05-11,2,0,0,0,4,0.6666666666666666,0.21908902300206645,6,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5868945868945868
2024-05-12,16,0,0,1,22,0.5384615384615384,0.19563385338022163,39,0.0,0.5641025641025641,0.41025641025641024,0.02564102564102564,0.0,0.5986790986790987
2024-05-13,8,0,3,2,9,0.5909090909090909,0.3749747466244369,22,0.13636363636363635,0.4090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.6304251304251305
2024-05-14,4,0,1,1,15,0.7619047619047619,0.2801360213828105,21,0.047619047619047616,0.7142857142857143,0.19047619047619047,0.047619047619047616,0.0,0.6671541671541671
2024-05-15,9,0,0,2,26,0.6486486486486487,0.2587797653738927,37,0.0,0.7027027027027027,0.24324324324324326,0.05405405405405406,0.0,0.6257400257400257
2024-05-16,8,0,2,1,4,0.4666666666666667,0.3502380143083653,15,0.13333333333333333,0.26666666666666666,0.5333333333333333,0.06666666666666667,0.0,0.5051051051051051
2024-05-17,2,0,1,1,1,0.4,0.3847076812334269,5,0.2,0.2,0.4,0.2,0.0,0.4185185185185185
2024-05-18,16,0,2,4,14,0.3888888888888889,0.2654137231652584,36,0.05555555555555555,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.0,0.262962962962963
2024-05-19,11,0,0,3,3,0.0,0.17320508075688773,17,0.0,0.17647058823529413,0.6470588235294118,0.17647058823529413,0.0,0.3417508417508417
2024-05-20,5,0,1,0,5,0.6363636363636364,0.3003028774118193,11,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.0,0.0,0.38859180035650626
2024-05-21,17,0,1,4,29,0.5294117647058824,0.288498479283721,51,0.0196078431372549,0.5686274509803921,0.3333333333333333,0.0784313725490196,0.0,0.4746133057328503
2024-05-22,14,0,1,5,11,0.25806451612903225,0.2863188687873294,31,0.03225806451612903,0.3548387096774194,0.45161290322580644,0.16129032258064516,0.0,0.4140072451267897
2024-05-23,6,0,0,0,5,0.45454545454545453,0.10444659357341872,11,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0,0.43265860811100776
2024-05-24,20,0,3,0,18,0.5853658536585366,0.2607680962081059,41,0.07317073170731707,0.43902439024390244,0.4878048780487805,0.0,0.0,0.4933037694013303
2024-05-25,14,0,0,0,11,0.44,0.18000000000000002,25,0.0,0.44,0.56,0.0,0.0,0.526973803071364
2024-05-26,9,0,1,0,8,0.5555555555555556,0.2609685328988893,18,0.05555555555555555,0.4444444444444444,0.5,0.0,0.0,0.5030230230230229
2024-05-27,19,0,3,1,14,0.5135135135135135,0.26463187644354186,37,0.08108108108108109,0.3783783783783784,0.5135135135135135,0.02702702702702703,0.0,0.5468325468325469
2024-05-28,6,0,0,0,8,0.5714285714285714,0.18985245861972938,14,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.6283140283140284
2024-05-29,1,0,0,0,4,0.8,0.282842712474619,5,0.0,0.8,0.2,0.0,0.0,0.646031746031746
2024-05-30,24,0,4,3,29,0.5666666666666667,0.2875181153713043,60,0.06666666666666667,0.48333333333333334,0.4,0.05,0.0,0.5222222222222223
2024-05-31,4,0,0,0,1,0.2,0.0894427190999916,5,0.0,0.2,0.8,0.0,0.0,0.5888888888888889
2024-06-01,0,0,0,0,1,1.0,,1,0.0,1.0,0.0,0.0,0.0,0.5458333333333334
2024-06-02,16,0,0,1,15,0.4375,0.18740589036083014,32,0.0,0.46875,0.5,0.03125,0.0,0.4791666666666667
2024-06-03,6,0,0,1,1,0.0,0.16690459207925604,8,0.0,0.125,0.75,0.125,0.0,0.4791666666666667
2024-06-04,1,0,1,0,6,1.0,0.291547594742265,8,0.125,0.75,0.125,0.0,0.0,0.43678160919540227
2024-06-05,15,1,0,1,12,0.3103448275862069,0.229370524345269,29,0.0,0.41379310344827586,0.5172413793103449,0.034482758620689655,0.034482758620689655,0.5439244663382595
2024-06-06,17,0,0,1,10,0.32142857142857145,0.1994701977448255,28,0.0,0.35714285714285715,0.6071428571428571,0.03571428571428571,0.0,0.4248768472906404
2024-06-07,6,0,1,0,7,0.6428571428571429,0.3081315546078573,14,0.07142857142857142,0.5,0.42857142857142855,0.0,0.0,0.5214285714285715
2024-06-08,13,0,3,2,17,0.6,0.28895639518676125,35,0.08571428571428572,0.4857142857142857,0.37142857142857144,0.05714285714285714,0.0,0.5711484593837535
2024-06-09,5,0,0,2,10,0.47058823529411764,0.22491828581535486,17,0.0,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.0,0.45942684766214176
2024-06-10,8,0,1,1,3,0.3076923076923077,0.27827306272059005,13,0.07692307692307693,0.23076923076923078,0.6153846153846154,0.07692307692307693,0.0,0.42609351432880843
2024-06-11,15,1,0,2,26,0.5,0.2685801678343194,44,0.0,0.5909090909090909,0.3409090909090909,0.045454545454545456,0.022727272727272728,0.5296474358974359
2024-06-12,10,0,3,0,19,0.78125,0.29811234080784965,32,0.09375,0.59375,0.3125,0.0,0.0,0.4905753968253968
2024-06-13,15,0,0,1,5,0.19047619047619047,0.16618979396776332,21,0.0,0.23809523809523808,0.7142857142857143,0.047619047619047616,0.0,0.45724206349206353
2024-06-14,26,0,1,1,17,0.4,0.17372915179041823,45,0.022222222222222223,0.37777777777777777,0.5777777777777777,0.022222222222222223,0.0,0.30793650793650795
2024-06-15,18,0,0,0,9,0.3333333333333333,0.16048359964490375,27,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.4444444444444444
2024-06-16,2,0,0,0,3,0.6,0.2,5,0.0,0.6,0.4,0.0,0.0,0.3623931623931624
2024-06-17,12,1,1,4,8,0.15384615384615385,0.3099379590523537,26,0.038461538461538464,0.3076923076923077,0.46153846153846156,0.15384615384615385,0.038461538461538464,0.4027972027972028
2024-06-18,6,0,0,0,5,0.45454545454545453,0.13751033019046574,11,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0,0.4065009065009065
2024-06-19,9,0,2,0,7,0.6111111111111112,0.339934634239519,18,0.1111111111111111,0.3888888888888889,0.5,0.0,0.0,0.521885521885522
2024-06-20,13,0,1,4,22,0.5,0.2648657134357827,40,0.025,0.55,0.325,0.1,0.0,0.5481481481481482
2024-06-21,5,0,0,1,9,0.5333333333333333,0.24455985731416308,15,0.0,0.6,0.3333333333333333,0.06666666666666667,0.0,0.6777777777777777
2024-06-22,0,0,0,0,4,1.0,0.1,4,0.0,1.0,0.0,0.0,0.0,0.704093567251462
2024-06-23,18,0,2,0,18,0.5789473684210527,0.24331751671479807,38,0.05263157894736842,0.47368421052631576,0.47368421052631576,0.0,0.0,0.5869218500797448
2024-06-24,7,0,0,1,3,0.18181818181818182,0.2802596198981483,11,0.0,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.0,0.5202551834130782
2024-06-25,1,0,0,0,4,0.8,0.0894427190999916,5,0.0,0.8,0.2,0.0,0.0,0.4676236044657098
2024-06-26,18,0,0,2,18,0.42105263157894735,0.1940802432630265,38,0.0,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.0,0.5736842105263158
2024-06-27,1,0,0,1,4,0.5,0.2943920288775949,6,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.4181286549707602
2024-06-28,4,0,0,0,2,0.3333333333333333,0.10327955589886445,6,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.4292929292929293
2024-06-29,17,0,3,2,11,0.45454545454545453,0.31406426672954,33,0.09090909090909091,0.3333333333333333,0.5151515151515151,0.06060606060606061,0.0,0.5062160062160062
2024-06-30,8,0,3,1,14,0.7307692307692307,0.2885507554340111,26,0.11538461538461539,0.5384615384615384,0.3076923076923077,0.038461538461538464,0.0,0.5951048951048951
2024-07-01,3,0,1,1,5,0.6,0.38239014399199966,10,0.1,0.5,0.3,0.1,0.0,0.6609810479375696
2024-07-02,15,0,3,2,26,0.6521739130434783,0.2649582958707363,46,0.06521739130434782,0.5652173913043478,0.32608695652173914,0.043478260869565216,0.0,0.5689064558629776
2024-07-03,12,0,2,1,7,0.45454545454545453,0.28724697128224436,22,0.09090909090909091,0.3181818181818182,0.5454545454545454,0.045454545454545456,0.0,0.5092573330559601
2024-07-04,9,0,0,1,9,0.42105263157894735,0.19285482222682523,19,0.0,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.0,0.5072506440927493
2024-07-05,27,0,6,1,31,0.6461538461538462,0.29742484506432626,65,0.09230769230769231,0.47692307692307695,0.4153846153846154,0.015384615384615385,0.0,0.4985926354347407
2024-07-06,23,0,3,2,14,0.42857142857142855,0.25630266660838535,42,0.07142857142857142,0.3333333333333333,0.5476190476190477,0.047619047619047616,0.0,0.532154801720019
2024-07-07,12,0,1,0,10,0.5217391304347826,0.2911066522839225,23,0.043478260869565216,0.43478260869565216,0.5217391304347826,0.0,0.0,0.45313382269904007
2024-07-08,19,1,2,3,19,0.4090909090909091,0.3244445570711702,44,0.045454545454545456,0.4318181818181818,0.4318181818181818,0.06818181818181818,0.022727272727272728,0.46969696969696967
2024-07-09,10,0,0,1,12,0.4782608695652174,0.16775664663469697,23,0.0,0.5217391304347826,0.43478260869565216,0.043478260869565216,0.0,0.32608695652173914
2024-07-10,8,0,0,1,2,0.09090909090909091,0.2335496832484569,11,0.0,0.18181818181818182,0.7272727272727273,0.09090909090909091,0.0,0.3841677646025472
2024-07-11,21,0,1,0,26,0.5833333333333334,0.217660025096072,48,0.020833333333333332,0.5416666666666666,0.4375,0.0,0.0,0.39141414141414144
2024-07-12,8,0,0,1,11,0.5,0.28209740758897633,20,0.0,0.55,0.4,0.05,0.0,0.6277777777777778
2024-07-13,11,0,5,0,14,0.8,0.2998850354431821,30,0.16666666666666666,0.4666666666666667,0.36666666666666664,0.0,0.0,0.6851851851851851
2024-07-14,16,0,5,0,24,0.7555555555555555,0.28603877677367767,45,0.1111111111111111,0.5333333333333333,0.35555555555555557,0.0,0.0,0.7045650301464255
2024-07-15,20,0,1,0,22,0.5581395348837209,0.21638323739688475,43,0.023255813953488372,0.5116279069767442,0.46511627906976744,0.0,0.0,0.6045650301464255
2024-07-16,4,0,0,0,4,0.5,0.20701966780270625,8,0.0,0.5,0.5,0.0,0.0,0.5471576227390181
2024-07-17,20,0,0,0,28,0.5833333333333334,0.19565311611106947,48,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,0.4444444444444445
2024-07-18,5,1,0,2,8,0.25,0.29860788111948194,16,0.0,0.5,0.3125,0.125,0.0625,0.2264957264957265
2024-07-19,6,1,0,3,3,-0.15384615384615385,0.3515533296524776,13,0.0,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.18945868945868946
2024-07-20,20,0,1,0,15,0.4722222222222222,0.22983776196568925,36,0.027777777777777776,0.4166666666666667,0.5555555555555556,0.0,0.0,0.2727920227920228
2024-07-21,12,0,0,0,12,0.5,0.14218787326754637,24,0.0,0.5,0.5,0.0,0.0,0.4351851851851852
2024-07-22,7,0,1,1,3,0.3333333333333333,0.2891995221924885,12,0.08333333333333333,0.25,0.5833333333333334,0.08333333333333333,0.0,0.47222222222222215
2024-07-23,18,0,3,0,15,0.5833333333333334,0.274642624930238,36,0.08333333333333333,0.4166666666666667,0.5,0.0,0.0,0.5055555555555555
2024-07-24,7,0,1,0,7,0.6,0.2972893411828826,15,0.06666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.0,0.48535353535353537
2024-07-25,10,0,0,3,9,0.2727272727272727,0.22811100813996688,22,0.0,0.4090909090909091,0.45454545454545453,0.13636363636363635,0.0,0.5709090909090908
2024-07-26,13,0,5,0,32,0.84,0.2806697529198357,50,0.1,0.64,0.26,0.0,0.0,0.5486868686868686
2024-07-27,7,0,0,0,8,0.5333333333333333,0.21995670569671744,15,0.0,0.5333333333333333,0.4666666666666667,0.0,0.0,0.6507602339181285
2024-07-28,8,0,0,0,11,0.5789473684210527,0.21081851067789198,19,0.0,0.5789473684210527,0.42105263157894735,0.0,0.0,0.5891510385158297
2024-07-29,18,0,2,2,36,0.6551724137931034,0.25976395819010695,58,0.034482758620689655,0.6206896551724138,0.3103448275862069,0.034482758620689655,0.0,0.5718670878985458
2024-07-30,14,0,0,0,13,0.48148148148148145,0.1888637489554723,27,0.0,0.48148148148148145,0.5185185185185185,0.0,0.0,0.6011068539804171
2024-07-31,5,0,1,0,6,0.6666666666666666,0.28867513459481287,12,0.08333333333333333,0.5,0.4166666666666667,0.0,0.0,0.542716049382716
2024-08-01,25,0,1,1,23,0.48,0.2458139332827136,50,0.02,0.46,0.5,0.02,0.0,0.5854742547425474
2024-08-02,19,0,3,0,19,0.6097560975609756,0.26641248048110955,41,0.07317073170731707,0.4634146341463415,0.4634146341463415,0.0,0.0,0.5593304638928742
2024-08-03,6,0,1,1,9,0.5882352941176471,0.31201432847943156,17,0.058823529411764705,0.5294117647058824,0.35294117647058826,0.058823529411764705,0.0,0.49809589599163967
2024-08-04,13,0,0,3,11,0.2962962962962963,0.1942184278609981,27,0.0,0.4074074074074074,0.48148148148148145,0.1111111111111111,0.0,0.4527386003134197
2024-08-05,10,0,0,0,9,0.47368421052631576,0.2354540220323876,19,0.0,0.47368421052631576,0.5263157894736842,0.0,0.0,0.4233268356075373
2024-08-06,7,0,1,0,4,0.5,0.282842712474619,12,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.0,0.0,0.4873521011831905
2024-08-07,18,0,2,3,20,0.4883720930232558,0.25647754462527506,43,0.046511627906976744,0.46511627906976744,0.4186046511627907,0.06976744186046512,0.0,0.46525983347688776
2024-08-08,12,0,0,2,13,0.4074074074074074,0.20254787341673336,27,0.0,0.48148148148148145,0.4444444444444444,0.07407407407407407,0.0,0.3743507425677968
2024-08-09,13,0,0,2,7,0.22727272727272727,0.1918242341221171,22,0.0,0.3181818181818182,0.5909090909090909,0.09090909090909091,0.0,0.3665988045833007
2024-08-10,19,0,2,3,19,0.46511627906976744,0.2684601923220137,43,0.046511627906976744,0.4418604651162791,0.4418604651162791,0.06976744186046512,0.0,0.4307963354474982
2024-08-11,7,0,1,0,7,0.6,0.2604026186687143,15,0.06666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.0,0.5328165374677002
2024-08-12,8,0,1,0,6,0.5333333333333333,0.26690465570704314,15,0.06666666666666667,0.4,0.5333333333333333,0.0,0.0,0.638647342995169
2024-08-13,12,0,6,2,26,0.782608695652174,0.3230590499559703,46,0.13043478260869565,0.5652173913043478,0.2608695652173913,0.043478260869565216,0.0,0.6238325281803543
2024-08-14,10,0,0,1,16,0.5555555555555556,0.24131642760827168,27,0.0,0.5925925925925926,0.37037037037037035,0.037037037037037035,0.0,0.6460547504025765
2024-08-15,2,0,0,0,3,0.6,0.2449489742783178,5,0.0,0.6,0.4,0.0,0.0,0.5068783068783068
2024-08-16,33,0,3,5,22,0.36507936507936506,0.24049786217384436,63,0.047619047619047616,0.3492063492063492,0.5238095238095238,0.07936507936507936,0.0,0.5121693121693122
2024-08-17,13,0,3,1,11,0.5714285714285714,0.328778402720188,28,0.10714285714285714,0.39285714285714285,0.4642857142857143,0.03571428571428571,0.0,0.466015466015466
2024-08-18,7,0,0,0,6,0.46153846153846156,0.13204505835470495,13,0.0,0.46153846153846156,0.5384615384615384,0.0,0.0,0.49511599511599513
2024-08-19,20,0,1,2,19,0.4523809523809524,0.24707346309801742,42,0.023809523809523808,0.4523809523809524,0.47619047619047616,0.047619047619047616,0.0,0.39987789987789985
2024-08-20,15,0,0,0,6,0.2857142857142857,0.11547005383792515,21,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.4733044733044733
2024-08-21,7,0,0,0,15,0.6818181818181818,0.21320071635561044,22,0.0,0.6818181818181818,0.3181818181818182,0.0,0.0,0.4891774891774892
2024-08-22,19,0,1,1,19,0.5,0.2503331114069145,40,0.025,0.475,0.475,0.025,0.0,0.5757575757575757
2024-08-23,15,0,0,0,18,0.5454545454545454,0.23947543683744446,33,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.6103896103896104
2024-08-24,1,0,0,1,12,0.7857142857142857,0.210180456217566,14,0.0,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.0,0.7071638039379975
2024-08-25,21,0,10,1,30,0.7903225806451613,0.32542532068703917,62,0.16129032258064516,0.4838709677419355,0.3387096774193548,0.016129032258064516,0.0,0.6642345110087046
2024-08-26,14,0,0,0,10,0.4166666666666667,0.17507762253652945,24,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0,0.5818169285911221
2024-08-27,5,0,1,1,6,0.5384615384615384,0.3464101615137755,13,0.07692307692307693,0.46153846153846156,0.38461538461538464,0.07692307692307693,0.0,0.47779635823114086
2024-08-28,19,1,4,3,19,0.4782608695652174,0.33097718005899857,46,0.08695652173913043,0.41304347826086957,0.41304347826086957,0.06521739130434782,0.021739130434782608,0.5117469755150914
2024-08-29,12,0,1,1,13,0.5185185185185185,0.2326608134840376,27,0.037037037037037035,0.48148148148148145,0.4444444444444444,0.037037037037037035,0.0,0.46046492423304025
2024-08-30,8,0,2,1,2,0.38461538461538464,0.40319238902055504,13,0.15384615384615385,0.15384615384615385,0.6153846153846154,0.07692307692307693,0.0,0.4931350298581938
2024-08-31,26,0,3,1,29,0.576271186440678,0.26513783453768225,59,0.05084745762711865,0.4915254237288136,0.4406779661016949,0.01694915254237288,0.0,0.5087013207868035
2024-09-01,11,0,1,0,11,0.5652173913043478,0.19960435173913813,23,0.043478260869565216,0.4782608695652174,0.4782608695652174,0.0,0.0,0.5749406370261197
2024-09-02,5,0,0,0,7,0.5833333333333334,0.1874873733122184,12,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,0.5846046275108061
2024-09-03,15,0,2,1,20,0.6052631578947368,0.282036891143447,38,0.05263157894736842,0.5263157894736842,0.39473684210526316,0.02631578947368421,0.0,0.5411263666412409
2024-09-04,12,0,1,1,9,0.43478260869565216,0.25553168626952516,23,0.043478260869565216,0.391304347826087,0.5217391304347826,0.043478260869565216,0.0,0.4678940434089176
2024-09-05,7,0,0,0,4,0.36363636363636365,0.13751033019046574,11,0.0,0.36363636363636365,0.6363636363636364,0.0,0.0,0.4643378556422036
2024-09-06,15,0,2,1,19,0.5945945945945946,0.20223971148342976,37,0.05405405405405406,0.5135135135135135,0.40540540540540543,0.02702702702702703,0.0,0.4027436527436528
2024-09-07,3,0,0,3,6,0.25,0.3651483716701107,12,0.0,0.5,0.25,0.25,0.0,0.5096017069701281
2024-09-08,6,0,0,0,13,0.6842105263157895,0.1529438225803745,19,0.0,0.6842105263157895,0.3157894736842105,0.0,0.0,0.4834465195246181
2024-09-09,13,0,0,1,17,0.5161290322580645,0.2294453339911766,31,0.0,0.5483870967741935,0.41935483870967744,0.03225806451612903,0.0,0.6259196378041879
2024-09-10,11,0,3,1,16,0.6774193548387096,0.3042353361872125,31,0.0967741935483871,0.5161290322580645,0.3548387096774194,0.03225806451612903,0.0,0.6385902031063323
2024-09-11,6,0,3,1,8,0.7222222222222222,0.3497898528780825,18,0.16666666666666666,0.4444444444444444,0.3333333333333333,0.05555555555555555,0.0,0.5726077984142501
2024-09-12,24,0,2,4,14,0.3181818181818182,0.24138430930367594,44,0.045454545454545456,0.3181818181818182,0.5454545454545454,0.09090909090909091,0.0,0.5072951739618407
2024-09-13,15,0,1,0,11,0.48148148148148145,0.23750843439814176,27,0.037037037037037035,0.4074074074074074,0.5555555555555556,0.0,0.0,0.4887766554433222
2024-09-14,2,0,1,0,0,0.6666666666666666,0.46188021535170065,3,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.4575459813555052
2024-09-15,32,0,0,3,14,0.22448979591836735,0.2142063345036663,49,0.0,0.2857142857142857,0.6530612244897959,0.061224489795918366,0.0,0.3739752311180884
2024-09-16,10,0,0,0,3,0.23076923076923078,0.21000610491736688,13,0.0,0.23076923076923078,0.7692307692307693,0.0,0.0,0.3350863422291995
2024-09-17,8,0,1,1,10,0.55,0.25628931020687495,20,0.05,0.5,0.4,0.05,0.0,0.426923076923077
2024-09-18,32,0,4,1,23,0.5,0.277682092747747,60,0.06666666666666667,0.38333333333333336,0.5333333333333333,0.016666666666666666,0.0,0.5078947368421053
2024-09-19,9,0,3,2,5,0.47368421052631576,0.3740094128971523,19,0.15789473684210525,0.2631578947368421,0.47368421052631576,0.10526315789473684,0.0,0.43567251461988316
2024-09-20,6,0,0,0,3,0.3333333333333333,0.17638342073763938,9,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.4407230196703882
2024-09-21,11,1,2,2,17,0.5151515151515151,0.33721227915383095,33,0.06060606060606061,0.5151515151515151,0.3333333333333333,0.06060606060606061,0.030303030303030304,0.4857268335529206
2024-09-22,7,0,2,2,12,0.6086956521739131,0.33574882386580707,23,0.08695652173913043,0.5217391304347826,0.30434782608695654,0.08695652173913043,0.0,0.6338749817010688
2024-09-23,7,0,3,0,8,0.7777777777777778,0.3143620991973503,18,0.16666666666666666,0.4444444444444444,0.3888888888888889,0.0,0.0,0.6439759918020789
